sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date,sender.country,receiver.country,journey
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1876-05-25,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1876-11-26,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1877-04-02,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1878-08-11,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1884-03-28,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1859-01-10,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1859-09-25,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1860-04-17,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1862-03-30,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1862-12-26,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1864-09-16,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1865-03-12,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1866-09-19,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1867-04-18,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1868-02-02,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1870-01-14,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1870-05-15,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1852-10-20,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1854-01-22,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Detroit (MI)",42.331427,-83.045754,"DEU, Gräfenroda",50.747635,10.810775,1860-03-22,USA,DEU,42.331427 -83.045754 50.747635 10.810775
"USA, Monroe (MI)",41.916434,-83.39771,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1885-05-11,USA,DEU,41.916434 -83.39771 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1883-04-10,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1888-01-19,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1892-01-24,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1899-07-06,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1906-03-20,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1883-04-10,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1899-07-06,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1906-03-20,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1904-02-12,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1892-09-03,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, Tonawanda (NY)",43.020335,-78.880315,"DEU, Nienhagen (Mecklenburg)",54.161424,11.953062,1894-04-13,USA,DEU,43.020335 -78.880315 54.161424 11.953062
"USA, St. Louis (MO)",38.627003,-90.199404,"DEU, Heilbronn",49.142693,9.210879,1847-03-06,USA,DEU,38.627003 -90.199404 49.142693 9.210879
"USA, Cincinnati (OH)",39.103118,-84.51202,"DEU, Heilbronn",49.142693,9.210879,1836-12-03,USA,DEU,39.103118 -84.51202 49.142693 9.210879
"USA, Warschau (IN)",41.2381,-85.853047,"DEU, Stuttgart",48.775846,9.182932,1838-06-12,USA,DEU,41.2381 -85.853047 48.775846 9.182932
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1854-07-16,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1855-04-07,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1856-02-03,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1857-04-06,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1857-07-01,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Oak Grove (WI)",43.386106,-88.74566,"DEU, Neubrunn (TH)",50.49939,10.468045,1858-07-03,USA,DEU,43.386106 -88.74566 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1862-05-03,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1863-02-09,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1864-02-01,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1864-11-03,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1866-04-08,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1869-01-17,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, Edwardsville (IL)",38.811436,-89.953157,"DEU, Neubrunn (TH)",50.49939,10.468045,1871-02-28,USA,DEU,38.811436 -89.953157 50.49939 10.468045
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1874-01-29,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, Williamsburg (NY)",40.708116,-73.95707,"DEU, Limbach (SA)",50.584022,12.252519,1874-07-01,USA,DEU,40.708116 -73.95707 50.584022 12.252519
"USA, Williamsburg (NY)",40.708116,-73.95707,"DEU, Limbach (SA)",50.584022,12.252519,1874-09-20,USA,DEU,40.708116 -73.95707 50.584022 12.252519
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,1874-12-20,USA,DEU,40.678178 -73.944158 50.584022 12.252519
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,1875-05-05,USA,DEU,40.678178 -73.944158 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1875-10-01,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1877-02-06,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1877-03-30,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1881-05-29,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1881-10-30,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1877-03-30,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,1891-12-27,CHE,DEU,47.544972 9.300241 50.584022 12.252519
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,1866-09-02,USA,DEU,40.678178 -73.944158 50.584022 12.252519
"USA, Union Hill (NY)",43.222841,-77.371658,"DEU, Limbach (SA)",50.584022,12.252519,1867-02-02,USA,DEU,43.222841 -77.371658 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1869-07-25,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1870-02-07,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1870-05-26,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1870-10-30,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1871-01-22,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1871-07-30,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1871-10-01,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-01-28,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-05-25,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-07-31,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-10-06,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-10-06,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1872-10-06,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1873-01-12,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1873-03-18,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1873-04-10,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1873-10-15,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1873-12-10,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Limbach (SA)",50.584022,12.252519,1874-01-29,USA,DEU,40.712784 -74.005941 50.584022 12.252519
"USA, Williamsburg (NY)",40.708116,-73.95707,"DEU, Limbach (SA)",50.584022,12.252519,1874-07-01,USA,DEU,40.708116 -73.95707 50.584022 12.252519
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,1874-12-20,USA,DEU,40.678178 -73.944158 50.584022 12.252519
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Limbach (SA)",50.584022,12.252519,1875-05-05,USA,DEU,40.678178 -73.944158 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1875-10-01,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1877-02-06,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1880-05-21,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1880-08-01,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1881-03-01,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1881-05-29,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1881-10-30,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1882-05-08,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1883-12-03,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1887-05-08,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"USA, San Francisco (CA)",37.77493,-122.419416,"DEU, Limbach (SA)",50.584022,12.252519,1904-01-30,USA,DEU,37.77493 -122.419416 50.584022 12.252519
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,1891-11-01,CHE,DEU,47.544972 9.300241 50.584022 12.252519
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,1892-08-07,CHE,DEU,47.544972 9.300241 50.584022 12.252519
"CHE,  Amrisweil",47.544972,9.300241,"DEU, Limbach (SA)",50.584022,12.252519,1914-12-20,CHE,DEU,47.544972 9.300241 50.584022 12.252519
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,1913-01-09,USA,DEU,38.291859 -122.458036 50.584022 12.252519
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,1914-06-15,USA,DEU,38.291859 -122.458036 50.584022 12.252519
"USA, Sonoma (CA)",38.291859,-122.458036,"DEU, Limbach (SA)",50.584022,12.252519,1915-01-06,USA,DEU,38.291859 -122.458036 50.584022 12.252519
"USA, Richland County (OH)",40.756672,-82.518584,"DEU, Osnabrück",52.279911,8.047179,1846-05-14,USA,DEU,40.756672 -82.518584 52.279911 8.047179
"USA, New Orleans (LA)",29.951066,-90.071532,"DEU, Osnabrück",52.279911,8.047179,1844-06-09,USA,DEU,29.951066 -90.071532 52.279911 8.047179
"USA, Richland County (OH)",40.756672,-82.518584,"DEU, Osnabrück",52.279911,8.047179,1836-01-10,USA,DEU,40.756672 -82.518584 52.279911 8.047179
"USA, Dayton (OH)",39.758948,-84.191607,"DEU, Osnabrück",52.279911,8.047179,1846-04-20,USA,DEU,39.758948 -84.191607 52.279911 8.047179
"DEU, Oberweißbach (TH)",50.581574,11.142585,"USA, Brooklyn (NY)",40.678178,-73.944158,1898-08-20,DEU,USA,50.581574 11.142585 40.678178 -73.944158
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1903-07-08,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1887-09-12,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1888-01-17,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1902-01-27,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1920-01-10,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1894-06-15,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1902-09-17,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1902-10-19,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1903-01-13,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1903-07-08,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1906-12-10,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1907-05-11,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1915-10-11,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1915-11-17,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1916-05-16,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1890-03-07,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1890-03-17,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1891-07-24,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1892-01-21,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1892-12-24,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1895-05-09,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1896-03-19,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1896-06-26,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1896-10-24,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1897-07-30,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1897-10-05,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1898-01-23,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1898-04-29,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1898-11-06,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1899-06-12,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1902-11-16,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1902-12-16,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1903-02-13,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1905-12-10,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1916-08-27,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1906-09-08,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1907-06-18,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1915-01-01,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1915-11-04,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1916-01-01,USA,DEU,40.678178 -73.944158 50.581574 11.142585
"USA, Brooklyn (NY)",40.678178,-73.944158,"DEU, Oberweißbach (TH)",50.581574,11.142585,1916-03-19,USA,DEU,40.678178 -73.944158 50.581574 11.142585
